109	481
109	1318
109	1995
110	868
110	533
110	1439
110	1670
110	1715
111	1823
111	221
111	1286
111	1799
111	950
112	489
112	406
112	1841
112	1476
112	873
113	493
113	1483
113	1121
113	921
113	1551
114	496
114	508
114	1042
114	28
114	918
115	1814
115	160
115	1412
115	921
115	1483
116	499
116	277
116	992
116	715
116	1024
117	1694
117	1826
117	38
117	342
117	1509
118	2010
118	506
118	504
118	983
118	1022
119	509
119	1332
119	1918
119	415
119	673
120	183
120	510
120	581
120	1402
120	918
121	516
121	1725
121	995
121	581
121	1338
122	520
122	368
122	1059
122	1164
122	1080
123	523
123	522
123	26
123	34
123	75
124	245
124	1509
124	639
124	932
124	160
125	526
125	529
125	527
125	1208
125	1784
126	1938
126	1323
126	1284
126	1020
126	530
127	292
127	536
127	538
127	1066
127	1852
128	541
128	454
128	539
128	540
128	682
129	544
129	545
129	543
129	1854
129	1498
130	547
130	2002
130	208
130	546
130	1415
131	556
131	935
131	555
131	313
131	613
132	1947
132	1529
132	987
132	1183
132	1446
133	560
133	562
133	1714
133	1799
133	146
134	567
134	564
134	568
134	1604
134	1982
135	324
135	182
135	1065
135	13
135	571
136	573
136	536
136	574
136	1876
136	1852
137	2004
137	1720
137	1883
137	1767
137	1703
138	578
138	100
138	198
138	1907
138	680
139	560
139	2
139	146
139	1714
139	671
140	208
140	252
140	317
140	1163
140	405
141	589
141	715
141	1056
141	1102
141	697
142	1776
142	1916
142	787
142	1314
142	988
143	1296
143	555
143	358
143	686
143	556
144	489
144	995
144	1901
144	1979
144	873
145	553
145	1420
145	601
145	613
145	193
146	607
146	1930
146	232
146	1629
146	609
147	95
147	569
147	119
147	111
147	380
148	1751
148	249
148	611
148	601
148	932
149	617
149	616
149	2003
149	189
149	1051
150	1752
150	174
150	1894
150	591
150	1801
151	149
151	624
151	623
151	231
151	1991
152	626
152	2027
152	146
152	659
152	1013
153	475
153	317
153	643
153	1861
153	647
154	1487
154	1024
154	581
154	813
154	633
155	639
155	1551
155	245
155	1483
155	67
156	643
156	317
156	647
156	1861
156	1163
157	1163
157	647
157	646
157	643
157	952
158	647
158	643
158	566
158	1163
158	1861
159	1724
159	834
159	650
159	1405
159	1206
160	654
160	745
160	942
160	1243
160	1979
161	656
161	585
161	1226
161	1411
161	1605
162	659
162	20
162	1013
162	1603
162	815
163	894
163	661
163	863
163	1758
163	1642
164	666
164	667
164	662
164	231
164	910
165	1693
165	671
165	1809
165	338
165	1286
166	673
166	1918
166	714
166	1164
166	509
167	570
167	428
167	463
167	1959
167	1860
168	678
168	680
168	1366
168	794
168	1355
169	1641
169	220
169	252
169	647
169	1163
170	685
170	688
170	398
170	686
170	845
171	1978
171	1876
171	238
171	1090
171	597
172	1352
172	3
172	546
172	1602
172	1295
173	700
173	219
173	1682
173	1801
173	699
174	1614
174	207
174	7
174	706
174	1338
175	678
175	1366
175	161
175	1355
175	1374
176	1670
176	1206
176	1402
176	1405
176	755
177	1779
177	707
177	886
177	288
177	1301
178	705
178	1405
178	557
178	162
178	1476
179	1262
179	1355
179	710
179	883
179	1470
180	314
180	1634
180	1506
180	119
180	1226
181	1677
181	716
181	717
181	1681
181	635
182	718
182	721
182	1482
182	238
182	719
183	470
183	726
183	1659
183	1686
183	1295
184	230
184	728
184	1605
184	351
184	327
185	730
185	1090
185	118
185	2006
185	852
186	731
186	1820
186	822
186	912
186	351
187	1654
187	0
187	1228
187	1407
187	1773
188	735
188	324
188	947
188	1793
188	182
189	1802
189	871
189	740
189	1654
189	1773
190	1377
190	1163
190	151
190	952
190	1022
191	61
191	1090
191	742
191	1149
191	744
192	93
192	746
192	1316
192	597
192	1383
193	918
193	1453
193	510
193	1190
193	1090
194	750
194	349
194	581
194	1284
194	880
195	1600
195	755
195	1979
195	1592
195	1901
196	1674
196	759
196	760
196	1755
196	1439
197	1661
197	761
197	494
197	577
197	1545
198	765
198	764
198	1408
198	1705
198	265
199	766
199	767
199	1114
199	768
199	1191
200	771
200	453
200	1494
200	1398
200	146
201	775
201	777
201	334
201	1966
201	1660
202	637
202	779
202	781
202	1149
202	934
203	782
203	646
203	839
203	971
203	783
204	787
204	786
204	1776
204	882
204	788
205	1911
205	1494
205	1370
205	1013
205	505
206	762
206	795
206	947
206	1346
206	220
207	1163
207	1022
207	643
207	475
207	566
208	800
208	1333
208	716
208	1948
208	799
209	804
209	442
209	1814
209	160
209	932
210	808
210	806
210	1752
210	582
210	927
211	1022
211	1424
211	1753
211	621
211	952
212	55
212	1090
212	1231
212	1453
212	1190
213	24
213	834
213	1979
213	1476
213	755
214	647
214	405
214	1163
214	643
214	1861
215	1746
215	816
215	1059
215	1817
215	1443
216	818
216	60
216	1912
216	590
216	1529
217	819
217	821
217	1446
217	1186
217	990
218	1820
218	822
218	351
218	1605
218	534
219	826
219	829
219	78
219	258
219	684
220	881
220	700
220	900
220	1799
220	1316
221	835
221	836
221	1330
221	432
221	1672
222	1659
222	839
222	314
222	1060
222	1507
223	1839
223	843
223	272
223	1828
223	1816
224	6
224	143
224	1820
224	822
224	1
225	206
225	865
225	428
225	463
225	342
226	850
226	848
226	1879
226	281
226	252
227	1903
227	1386
227	1277
227	852
227	44
228	1488
228	1439
228	706
228	9
228	557
229	235
229	376
229	252
229	405
229	369
230	405
230	104
230	1163
230	1321
230	644
231	1708
231	19
231	324
231	1471
231	1277
232	598
232	319
232	189
232	2003
232	1670
233	971
233	1991
233	231
233	866
233	1047
234	502
234	123
234	869
234	945
234	256
235	567
235	872
235	25
235	303
235	1235
236	952
236	1022
236	229
236	1471
236	1103
237	882
237	881
237	879
237	880
237	1140
238	883
238	1355
238	1112
238	161
238	1374
239	1588
239	699
239	1803
239	886
239	1264
240	890
240	888
240	1996
240	1442
240	1630
241	633
241	891
241	1960
241	1821
241	1572
242	893
242	1581
242	958
242	1456
242	1411
243	896
243	1910
243	410
243	1411
243	941
244	1733
244	565
244	898
244	1841
244	581
245	193
245	154
245	1483
245	1551
245	160
246	206
246	910
246	1286
246	463
246	57
247	912
247	625
247	1377
247	50
247	1801
248	913
248	914
248	230
248	582
248	1801
249	916
249	918
249	581
249	739
249	1925
250	589
250	902
250	312
250	1056
250	1102
251	921
251	160
251	1483
251	1465
251	1412
252	923
252	925
252	1056
252	1998
252	2032
253	928
253	181
253	122
253	961
253	1243
254	1982
254	1164
254	240
254	1507
254	854
255	936
255	1852
255	1315
255	1149
255	937
256	910
256	1286
256	301
256	57
256	206
257	430
257	431
257	1942
257	940
257	1462
258	941
258	694
258	1377
258	1226
258	226
259	943
259	946
259	918
259	1013
259	1872
260	950
260	1799
260	1624
260	621
260	1801
261	1944
261	954
261	1885
261	1391
261	673
262	327
262	83
262	839
262	646
262	495
263	1752
263	960
263	1034
263	995
263	1962
264	965
264	966
264	908
264	1174
264	1273
265	974
265	1775
265	968
265	1119
265	2032
266	463
266	1959
266	428
266	1843
266	1872
267	1942
267	430
267	1795
267	2032
267	1500
268	35
268	29
268	983
268	647
268	1022
269	815
269	688
269	1232
269	762
269	1696
270	748
270	986
270	565
270	985
270	995
271	989
271	1784
271	1446
271	1189
271	1965
272	991
272	1657
272	994
272	993
272	1275
273	57
273	206
273	463
273	910
273	1286
274	999
274	60
274	697
274	588
274	1056
275	2030
275	1506
275	1470
275	661
275	1642
276	1006
276	1007
276	489
276	1901
276	876
277	1986
277	1404
277	1009
277	878
277	67
278	1015
278	1755
278	1674
278	1014
278	1988
279	1022
279	1018
279	17
279	729
279	432
280	1024
280	317
280	489
280	581
280	647
281	1029
281	351
281	1742
281	822
281	1820
282	1547
282	1030
282	1180
282	1264
282	1720
283	1949
283	1453
283	1090
283	1190
283	175
284	1033
284	1769
284	1031
284	1622
284	1864
285	1741
285	1352
285	54
285	962
285	1696
286	248
286	1037
286	1035
286	1477
286	1706
287	1757
287	1935
287	1176
287	1274
287	584
288	1043
288	351
288	327
288	83
288	1820
289	1050
289	513
289	1045
289	505
289	839
290	1740
290	557
290	979
290	1663
290	162
291	1056
291	1042
291	162
291	2032
291	1402
292	1059
292	1646
292	816
292	314
292	1507
293	220
293	1692
293	1034
293	98
293	824
294	1065
294	566
294	1163
294	475
294	762
295	504
295	209
295	464
295	930
295	983
296	1067
296	834
296	1572
296	1840
296	947
297	1069
297	1071
297	528
297	1674
297	586
298	1076
298	326
298	791
298	547
298	441
299	1078
299	1231
299	921
299	1090
299	932
300	1047
300	1226
300	59
300	327
300	83
301	568
301	1082
301	1615
301	1081
301	1870
302	11
302	2007
302	1925
302	1740
302	1085
303	178
303	1557
303	50
303	1310
303	1369
304	1998
304	1159
304	1056
304	39
304	1042
305	1801
305	1050
305	1624
305	1631
305	1022
306	1103
306	140
306	1504
306	647
306	1471
307	453
307	1729
307	1060
307	1730
307	820
308	1785
308	2032
308	1022
308	220
308	621
309	1125
309	1126
309	2018
309	1124
309	1056
310	577
310	1127
310	1282
310	834
310	1405
311	1128
311	1130
311	460
311	1129
311	936
312	1133
312	1314
312	397
312	972
312	1463
313	1134
313	997
313	617
313	408
313	1569
314	1139
314	1138
314	460
314	481
314	92
315	1014
315	1013
315	1843
315	1149
315	641
316	1144
316	210
316	628
316	850
316	863
317	1145
317	1822
317	1933
317	317
317	1535
318	1925
318	336
318	565
318	903
318	1056
319	326
319	791
319	547
319	1879
319	208
320	1153
320	1152
320	314
320	240
320	1164
321	947
321	795
321	1752
321	647
321	52
322	1162
322	1158
322	1277
322	1159
322	1801
323	1896
323	1699
323	2034
323	1422
323	1172
324	1163
324	621
324	52
324	1022
324	643
325	843
325	1166
325	1167
325	8
325	1836
326	1168
326	1170
326	1058
326	1391
326	509
327	1164
327	1604
327	839
327	1642
327	314
328	1176
328	566
328	795
328	952
328	1346
329	1841
329	1284
329	489
329	581
329	834
330	1656
330	1921
330	1178
330	1883
330	1260
331	1181
331	1183
331	1529
331	1912
331	1704
332	339
332	581
332	743
332	518
332	1024
333	1347
333	1189
333	1446
333	1921
333	990
334	1191
334	1999
334	679
334	792
334	1114
335	326
335	791
335	1913
335	317
335	441
336	700
336	1682
336	27
336	809
336	219
337	1196
337	1022
337	342
337	983
337	1535
338	1329
338	1201
338	1565
338	1383
338	641
339	229
339	1924
339	1470
339	1212
339	1047
340	1067
340	1207
340	949
340	354
340	557
341	271
341	149
341	903
341	1572
341	581
342	2014
342	1684
342	467
342	1215
342	1391
343	1221
343	1470
343	1220
343	1090
343	1849
344	1224
344	1981
344	1518
344	314
344	1507
345	1474
345	1868
345	629
345	984
345	1830
346	1226
346	1884
346	1411
346	1664
346	1080
347	2009
347	1730
347	1060
347	1918
347	1295
348	1190
348	317
348	1231
348	647
348	1163
349	1232
349	815
349	1191
349	881
349	659
350	1233
350	1234
350	613
350	474
350	313
351	850
351	1153
351	1164
351	2036
351	314
352	591
352	665
352	174
352	1424
352	1752
353	1239
353	229
353	1407
353	1366
353	1240
354	806
354	1655
354	782
354	1902
354	1375
355	1243
355	1981
355	1411
355	1470
355	1247
356	1090
356	199
356	1453
356	1190
356	1115
357	834
357	1252
357	880
357	528
357	1338
358	1255
358	329
358	219
358	900
358	1801
359	1938
359	429
359	1842
359	1323
359	1740
360	48
360	252
360	1415
360	1933
360	547
361	1260
361	1767
361	1720
361	523
361	627
362	815
362	1232
362	63
362	1509
362	1261
363	2037
363	1853
363	226
363	1422
363	807
364	1264
364	1265
364	212
364	288
364	886
365	220
365	902
365	2032
365	1801
365	565
366	1576
366	89
366	1722
366	992
366	499
367	1470
367	900
367	881
367	231
367	505
368	317
368	52
368	324
368	1280
368	1822
369	1283
369	1175
369	808
369	1752
369	1801
370	909
370	236
370	328
370	737
370	1795
371	1287
371	1127
371	1988
371	834
371	1979
372	1289
372	1666
372	1988
372	1824
372	2007
373	1695
373	276
373	952
373	1065
373	1163
374	643
374	1879
374	317
374	848
374	252
375	183
375	29
375	1296
375	1150
375	918
376	1302
376	1604
376	40
376	327
376	83
377	1305
377	471
377	1698
377	458
377	1303
378	1307
378	1155
378	1408
378	1791
378	1705
379	1309
379	1310
379	1277
379	50
379	64
380	1752
380	2002
380	220
380	1535
380	591
381	1319
381	205
381	1033
381	1870
381	1728
382	1321
382	281
382	1163
382	644
382	475
383	1938
383	1247
383	1323
383	873
383	1841
384	351
384	59
384	1047
384	822
384	1820
385	401
385	1330
385	432
385	1018
385	621
386	1912
386	1529
386	1956
386	187
386	1337
387	1352
387	1339
387	1158
387	1202
387	219
388	1013
388	764
388	428
388	679
388	1843
389	621
389	326
389	1801
389	1406
389	1341
390	326
390	317
390	441
390	791
390	1822
391	1685
391	467
391	1346
391	1918
391	673
392	1686
392	1045
392	998
392	778
392	726
393	1353
393	1352
393	143
393	854
393	1060
394	1754
394	794
394	1470
394	641
394	1355
395	1647
395	1358
395	1264
395	222
395	1357
396	1360
396	1763
396	523
396	75
396	817
397	475
397	643
397	52
397	1362
397	1861
398	1366
398	1355
398	161
398	1374
398	1112
399	1534
399	903
399	677
399	904
399	918
400	35
400	1887
400	1803
400	1000
400	1989
401	1369
401	912
401	1115
401	1378
401	178
402	1373
402	1597
402	1375
402	445
402	1874
403	475
403	1163
403	647
403	952
403	1861
404	1377
404	220
404	441
404	1330
404	432
405	1380
405	1379
405	1263
405	1647
405	1767
406	1383
406	1385
406	833
406	1843
406	641
407	111
407	1386
407	95
407	325
407	941
408	1389
408	1388
408	1313
408	33
408	279
409	1391
409	1918
409	673
409	1982
409	1164
410	1501
410	163
410	377
410	2003
410	319
411	804
411	1412
411	1551
411	160
411	1814
412	1169
412	1723
412	1948
412	43
412	159
413	1398
413	839
413	1904
413	453
413	1064
414	1336
414	1406
414	505
414	1404
414	798
415	24
415	1405
415	834
415	1476
415	1520
416	1406
416	441
416	682
416	432
416	1330
417	1255
417	1232
417	815
417	692
417	1885
418	1412
418	67
418	1496
418	1483
418	1878
419	1413
419	275
419	1414
419	1647
419	23
420	1415
420	1418
420	252
420	208
420	643
421	294
421	655
421	1597
421	1698
421	118
422	1421
422	158
422	226
422	941
422	1565
423	1425
423	836
423	192
423	1878
423	156
424	13
424	19
424	324
424	1377
424	1540
425	317
425	643
425	52
425	475
425	1861
426	1120
426	1047
426	1924
426	1664
426	866
427	1432
427	1988
427	1127
427	1803
427	2007
428	1167
428	774
428	1175
428	1188
428	886
429	1434
429	405
429	252
429	644
429	647
430	1436
430	1995
430	1881
430	1916
430	1005
431	1440
431	1439
431	1592
431	1774
431	1901
432	1441
432	403
432	1203
432	1682
432	700
433	1443
433	546
433	1442
433	1013
433	1754
434	1446
434	1445
434	1186
434	990
434	987
435	672
435	1603
435	1266
435	1754
435	1369
436	1207
436	966
436	1503
436	696
436	377
437	1452
437	1877
437	131
437	1866
437	617
438	1453
438	1190
438	1455
438	159
438	1948
439	1090
439	1453
439	1190
439	1465
439	1094
440	910
440	1465
440	206
440	1286
440	428
441	1467
441	815
441	1232
441	1607
441	1191
442	1468
442	1664
442	1470
442	1924
442	650
443	432
443	1330
443	1412
443	50
443	621
444	1473
444	1474
444	1043
444	667
444	910
445	1476
445	1475
445	2007
445	557
445	979
446	1480
446	1481
446	59
446	1470
446	143
447	932
447	1483
447	41
447	160
447	1814
448	24
448	1189
448	1674
448	834
448	1484
449	833
449	1780
449	1355
449	1959
449	1262
450	1987
450	715
450	1722
450	507
450	1492
451	808
451	1752
451	1034
451	1429
451	710
452	1496
452	1412
452	493
452	1483
452	1551
453	1498
453	118
453	1090
453	1497
453	1081
454	1500
454	925
454	2032
454	1056
454	76
455	1502
455	1503
455	408
455	1555
455	616
456	1504
456	405
456	252
456	1163
456	52
457	1505
457	1710
457	1507
457	1506
457	1060
458	1210
458	972
458	397
458	1314
458	1776
459	139
459	883
459	220
459	1540
459	729
460	1512
460	151
460	647
460	475
460	1163
461	245
461	160
461	1984
461	1814
461	1412
462	50
462	1752
462	1801
462	1310
462	1377
463	1524
463	1526
463	1109
463	1095
463	1940
464	459
464	1345
464	1434
464	298
464	1785
465	1529
465	1531
465	187
465	1216
465	1612
466	1857
466	1161
466	1533
466	834
466	1243
467	1801
467	1212
467	1752
467	1377
467	621
468	1638
468	1550
468	516
468	1901
468	1572
469	1551
469	1412
469	1483
469	1814
469	160
470	1554
470	398
470	1801
470	1696
470	54
471	1555
471	1556
471	286
471	696
471	2003
472	324
472	1535
472	52
472	1798
472	824
473	705
473	1051
473	1673
473	162
473	1206
474	1565
474	351
474	910
474	2008
474	206
475	160
475	1412
475	1814
475	1483
475	1551
476	1571
476	1572
476	1979
476	873
476	995
477	1557
477	501
477	1576
477	182
477	885
478	189
478	1577
478	1243
478	1555
478	812
479	1579
479	1226
479	314
479	1411
479	1581
480	1013
480	428
480	1090
480	1843
480	67
481	140
481	647
481	566
481	1822
481	643
482	1090
482	1190
482	1453
482	118
482	1597
483	865
483	1221
483	463
483	2008
483	833
484	1598
484	464
484	1424
484	1798
484	930
485	738
485	370
485	1803
485	1206
485	1243
486	1164
486	1507
486	505
486	1565
486	1843
487	1103
487	952
487	52
487	875
487	1342
488	317
488	1163
488	1540
488	475
488	643
489	1605
489	1606
489	947
489	52
489	729
490	640
490	1870
490	1063
490	658
490	205
491	326
491	791
491	317
491	1822
491	847
492	1612
492	990
492	1446
492	1564
492	987
493	945
493	1830
493	869
493	830
493	1789
494	1620
494	1619
494	1617
494	1384
494	1316
495	38
495	1509
495	1735
495	1063
495	736
496	1483
496	1551
496	1814
496	493
496	932
497	743
497	1624
497	2032
497	332
497	1206
498	1628
498	1626
498	1627
498	441
498	1242
499	1305
499	1630
499	1013
499	1597
499	368
